Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
28079 Madrid;2807914 Madrid distrito 14;2807914022 Madrid sección 14022;Mediana de la renta por unidad de consumo;2022;26.250
28079 Madrid;2807914 Madrid distrito 14;2807914022 Madrid sección 14022;Renta bruta media por persona;2022;23.802
28079 Madrid;2807914 Madrid distrito 14;2807914022 Madrid sección 14022;Renta bruta media por hogar;2022;54.218
28079 Madrid;2807914 Madrid distrito 14;2807914023 Madrid sección 14023;Renta neta media por persona;2022;""
28079 Madrid;2807914 Madrid distrito 14;2807914023 Madrid sección 14023;Renta neta media por hogar;2022;""
28079 Madrid;2807914 Madrid distrito 14;2807914023 Madrid sección 14023;Media de la renta por unidad de consumo;2022;""
28079 Madrid;2807914 Madrid distrito 14;2807914023 Madrid sección 14023;Mediana de la renta por unidad de consumo;2022;""
28079 Madrid;2807914 Madrid distrito 14;2807914023 Madrid sección 14023;Renta bruta media por persona;2022;""
28079 Madrid;2807914 Madrid distrito 14;2807914023 Madrid sección 14023;Renta bruta media por hogar;2022;""
28079 Madrid;2807914 Madrid distrito 14;2807914024 Madrid sección 14024;Renta neta media por persona;2022;19.400
28079 Madrid;2807914 Madrid distrito 14;2807914024 Madrid sección 14024;Renta neta media por hogar;2022;42.419
28079 Madrid;2807914 Madrid distrito 14;2807914024 Madrid sección 14024;Media de la renta por unidad de consumo;2022;28.019
28079 Madrid;2807914 Madrid distrito 14;2807914024 Madrid sección 14024;Mediana de la renta por unidad de consumo;2022;26.250
28079 Madrid;2807914 Madrid distrito 14;2807914024 Madrid sección 14024;Renta bruta media por persona;2022;24.273
28079 Madrid;2807914 Madrid distrito 14;2807914024 Madrid sección 14024;Renta bruta media por hogar;2022;53.076
28079 Madrid;2807914 Madrid distrito 14;2807914025 Madrid sección 14025;Renta neta media por persona;2022;15.624
28079 Madrid;2807914 Madrid distrito 14;2807914025 Madrid sección 14025;Renta neta media por hogar;2022;34.588
28079 Madrid;2807914 Madrid distrito 14;2807914025 Madrid sección 14025;Media de la renta por unidad de consumo;2022;22.266
28079 Madrid;2807914 Madrid distrito 14;2807914025 Madrid sección 14025;Mediana de la renta por unidad de consumo;2022;20.650
28079 Madrid;2807914 Madrid distrito 14;2807914025 Madrid sección 14025;Renta bruta media por persona;2022;18.674
28079 Madrid;2807914 Madrid distrito 14;2807914025 Madrid sección 14025;Renta bruta media por hogar;2022;41.342
28079 Madrid;2807914 Madrid distrito 14;2807914026 Madrid sección 14026;Renta neta media por persona;2022;13.232
28079 Madrid;2807914 Madrid distrito 14;2807914026 Madrid sección 14026;Renta neta media por hogar;2022;29.825
28079 Madrid;2807914 Madrid distrito 14;2807914026 Madrid sección 14026;Media de la renta por unidad de consumo;2022;18.187
28079 Madrid;2807914 Madrid distrito 14;2807914026 Madrid sección 14026;Mediana de la renta por unidad de consumo;2022;16.450
28079 Madrid;2807914 Madrid distrito 14;2807914026 Madrid sección 14026;Renta bruta media por persona;2022;15.603
28079 Madrid;2807914 Madrid distrito 14;2807914026 Madrid sección 14026;Renta bruta media por hogar;2022;35.168
28079 Madrid;2807914 Madrid distrito 14;2807914027 Madrid sección 14027;Renta neta media por persona;2022;15.492
28079 Madrid;2807914 Madrid distrito 14;2807914027 Madrid sección 14027;Renta neta media por hogar;2022;32.667
28079 Madrid;2807914 Madrid distrito 14;2807914027 Madrid sección 14027;Media de la renta por unidad de consumo;2022;21.431
28079 Madrid;2807914 Madrid distrito 14;2807914027 Madrid sección 14027;Mediana de la renta por unidad de consumo;2022;18.550
28079 Madrid;2807914 Madrid distrito 14;2807914027 Madrid sección 14027;Renta bruta media por persona;2022;18.484
28079 Madrid;2807914 Madrid distrito 14;2807914027 Madrid sección 14027;Renta bruta media por hogar;2022;38.975
28079 Madrid;2807914 Madrid distrito 14;2807914028 Madrid sección 14028;Renta neta media por persona;2022;12.989
28079 Madrid;2807914 Madrid distrito 14;2807914028 Madrid sección 14028;Renta neta media por hogar;2022;27.395
28079 Madrid;2807914 Madrid distrito 14;2807914028 Madrid sección 14028;Media de la renta por unidad de consumo;2022;17.681
28079 Madrid;2807914 Madrid distrito 14;2807914028 Madrid sección 14028;Mediana de la renta por unidad de consumo;2022;16.450
28079 Madrid;2807914 Madrid distrito 14;2807914028 Madrid sección 14028;Renta bruta media por persona;2022;15.274
28079 Madrid;2807914 Madrid distrito 14;2807914028 Madrid sección 14028;Renta bruta media por hogar;2022;32.214
28079 Madrid;2807914 Madrid distrito 14;2807914029 Madrid sección 14029;Renta neta media por persona;2022;15.626
28079 Madrid;2807914 Madrid distrito 14;2807914029 Madrid sección 14029;Renta neta media por hogar;2022;32.149
28079 Madrid;2807914 Madrid distrito 14;2807914029 Madrid sección 14029;Media de la renta por unidad de consumo;2022;21.272
28079 Madrid;2807914 Madrid distrito 14;2807914029 Madrid sección 14029;Mediana de la renta por unidad de consumo;2022;19.250
28079 Madrid;2807914 Madrid distrito 14;2807914029 Madrid sección 14029;Renta bruta media por persona;2022;18.664
28079 Madrid;2807914 Madrid distrito 14;2807914029 Madrid sección 14029;Renta bruta media por hogar;2022;38.401
28079 Madrid;2807914 Madrid distrito 14;2807914030 Madrid sección 14030;Renta neta media por persona;2022;20.403
28079 Madrid;2807914 Madrid distrito 14;2807914030 Madrid sección 14030;Renta neta media por hogar;2022;48.985
28079 Madrid;2807914 Madrid distrito 14;2807914030 Madrid sección 14030;Media de la renta por unidad de consumo;2022;29.180
28079 Madrid;2807914 Madrid distrito 14;2807914030 Madrid sección 14030;Mediana de la renta por unidad de consumo;2022;27.650
28079 Madrid;2807914 Madrid distrito 14;2807914030 Madrid sección 14030;Renta bruta media por persona;2022;25.275
28079 Madrid;2807914 Madrid distrito 14;2807914030 Madrid sección 14030;Renta bruta media por hogar;2022;60.682
28079 Madrid;2807914 Madrid distrito 14;2807914031 Madrid sección 14031;Renta neta media por persona;2022;18.053
28079 Madrid;2807914 Madrid distrito 14;2807914031 Madrid sección 14031;Renta neta media por hogar;2022;42.857
28079 Madrid;2807914 Madrid distrito 14;2807914031 Madrid sección 14031;Media de la renta por unidad de consumo;2022;26.233
28079 Madrid;2807914 Madrid distrito 14;2807914031 Madrid sección 14031;Mediana de la renta por unidad de consumo;2022;24.850
28079 Madrid;2807914 Madrid distrito 14;2807914031 Madrid sección 14031;Renta bruta media por persona;2022;21.969
28079 Madrid;2807914 Madrid distrito 14;2807914031 Madrid sección 14031;Renta bruta media por hogar;2022;52.154
28079 Madrid;2807914 Madrid distrito 14;2807914032 Madrid sección 14032;Renta neta media por persona;2022;18.997
28079 Madrid;2807914 Madrid distrito 14;2807914032 Madrid sección 14032;Renta neta media por hogar;2022;41.291
28079 Madrid;2807914 Madrid distrito 14;2807914032 Madrid sección 14032;Media de la renta por unidad de consumo;2022;26.724
28079 Madrid;2807914 Madrid distrito 14;2807914032 Madrid sección 14032;Mediana de la renta por unidad de consumo;2022;24.150
28079 Madrid;2807914 Madrid distrito 14;2807914032 Madrid sección 14032;Renta bruta media por persona;2022;22.889
28079 Madrid;2807914 Madrid distrito 14;2807914032 Madrid sección 14032;Renta bruta media por hogar;2022;49.752
28079 Madrid;2807914 Madrid distrito 14;2807914033 Madrid sección 14033;Renta neta media por persona;2022;14.710
28079 Madrid;2807914 Madrid distrito 14;2807914033 Madrid sección 14033;Renta neta media por hogar;2022;34.690
28079 Madrid;2807914 Madrid distrito 14;2807914033 Madrid sección 14033;Media de la renta por unidad de consumo;2022;20.713
28079 Madrid;2807914 Madrid distrito 14;2807914033 Madrid sección 14033;Mediana de la renta por unidad de consumo;2022;19.250
28079 Madrid;2807914 Madrid distrito 14;2807914033 Madrid sección 14033;Renta bruta media por persona;2022;17.461
28079 Madrid;2807914 Madrid distrito 14;2807914033 Madrid sección 14033;Renta bruta media por hogar;2022;41.178
28079 Madrid;2807914 Madrid distrito 14;2807914034 Madrid sección 14034;Renta neta media por persona;2022;19.255
28079 Madrid;2807914 Madrid distrito 14;2807914034 Madrid sección 14034;Renta neta media por hogar;2022;44.530
28079 Madrid;2807914 Madrid distrito 14;2807914034 Madrid sección 14034;Media de la renta por unidad de consumo;2022;27.372
28079 Madrid;2807914 Madrid distrito 14;2807914034 Madrid sección 14034;Mediana de la renta por unidad de consumo;2022;24.850
28079 Madrid;2807914 Madrid distrito 14;2807914034 Madrid sección 14034;Renta bruta media por persona;2022;23.847
28079 Madrid;2807914 Madrid distrito 14;2807914034 Madrid sección 14034;Renta bruta media por hogar;2022;55.150
28079 Madrid;2807914 Madrid distrito 14;2807914035 Madrid sección 14035;Renta neta media por persona;2022;12.814
28079 Madrid;2807914 Madrid distrito 14;2807914035 Madrid sección 14035;Renta neta media por hogar;2022;29.271
28079 Madrid;2807914 Madrid distrito 14;2807914035 Madrid sección 14035;Media de la renta por unidad de consumo;2022;18.062
28079 Madrid;2807914 Madrid distrito 14;2807914035 Madrid sección 14035;Mediana de la renta por unidad de consumo;2022;17.150
28079 Madrid;2807914 Madrid distrito 14;2807914035 Madrid sección 14035;Renta bruta media por persona;2022;15.112
28079 Madrid;2807914 Madrid distrito 14;2807914035 Madrid sección 14035;Renta bruta media por hogar;2022;34.520
28079 Madrid;2807914 Madrid distrito 14;2807914036 Madrid sección 14036;Renta neta media por persona;2022;13.172
28079 Madrid;2807914 Madrid distrito 14;2807914036 Madrid sección 14036;Renta neta media por hogar;2022;33.566
28079 Madrid;2807914 Madrid distrito 14;2807914036 Madrid sección 14036;Media de la renta por unidad de consumo;2022;19.160
28079 Madrid;2807914 Madrid distrito 14;2807914036 Madrid sección 14036;Mediana de la renta por unidad de consumo;2022;16.450
28079 Madrid;2807914 Madrid distrito 14;2807914036 Madrid sección 14036;Renta bruta media por persona;2022;15.773
28079 Madrid;2807914 Madrid distrito 14;2807914036 Madrid sección 14036;Renta bruta media por hogar;2022;40.192
28079 Madrid;2807914 Madrid distrito 14;2807914037 Madrid sección 14037;Renta neta media por persona;2022;14.360
28079 Madrid;2807914 Madrid distrito 14;2807914037 Madrid sección 14037;Renta neta media por hogar;2022;29.817
28079 Madrid;2807914 Madrid distrito 14;2807914037 Madrid sección 14037;Media de la renta por unidad de consumo;2022;19.646
28079 Madrid;2807914 Madrid distrito 14;2807914037 Madrid sección 14037;Mediana de la renta por unidad de consumo;2022;17.850
28079 Madrid;2807914 Madrid distrito 14;2807914037 Madrid sección 14037;Renta bruta media por persona;2022;17.238
28079 Madrid;2807914 Madrid distrito 14;2807914037 Madrid sección 14037;Renta bruta media por hogar;2022;35.793
28079 Madrid;2807914 Madrid distrito 14;2807914038 Madrid sección 14038;Renta neta media por persona;2022;12.972
28079 Madrid;2807914 Madrid distrito 14;2807914038 Madrid sección 14038;Renta neta media por hogar;2022;28.249
28079 Madrid;2807914 Madrid distrito 14;2807914038 Madrid sección 14038;Media de la renta por unidad de consumo;2022;17.729
28079 Madrid;2807914 Madrid distrito 14;2807914038 Madrid sección 14038;Mediana de la renta por unidad de consumo;2022;15.750
28079 Madrid;2807914 Madrid distrito 14;2807914038 Madrid sección 14038;Renta bruta media por persona;2022;15.305
28079 Madrid;2807914 Madrid distrito 14;2807914038 Madrid sección 14038;Renta bruta media por hogar;2022;33.331
28079 Madrid;2807914 Madrid distrito 14;2807914039 Madrid sección 14039;Renta neta media por persona;2022;15.144
28079 Madrid;2807914 Madrid distrito 14;2807914039 Madrid sección 14039;Renta neta media por hogar;2022;35.422
28079 Madrid;2807914 Madrid distrito 14;2807914039 Madrid sección 14039;Media de la renta por unidad de consumo;2022;21.572
28079 Madrid;2807914 Madrid distrito 14;2807914039 Madrid sección 14039;Mediana de la renta por unidad de consumo;2022;19.250
28079 Madrid;2807914 Madrid distrito 14;2807914039 Madrid sección 14039;Renta bruta media por persona;2022;18.248
28079 Madrid;2807914 Madrid distrito 14;2807914039 Madrid sección 14039;Renta bruta media por hogar;2022;42.682
28079 Madrid;2807914 Madrid distrito 14;2807914040 Madrid sección 14040;Renta neta media por persona;2022;19.157
28079 Madrid;2807914 Madrid distrito 14;2807914040 Madrid sección 14040;Renta neta media por hogar;2022;47.755
28079 Madrid;2807914 Madrid distrito 14;2807914040 Madrid sección 14040;Media de la renta por unidad de consumo;2022;28.522
28079 Madrid;2807914 Madrid distrito 14;2807914040 Madrid sección 14040;Mediana de la renta por unidad de consumo;2022;26.950
28079 Madrid;2807914 Madrid distrito 14;2807914040 Madrid sección 14040;Renta bruta media por persona;2022;23.931
28079 Madrid;2807914 Madrid distrito 14;2807914040 Madrid sección 14040;Renta bruta media por hogar;2022;59.656
28079 Madrid;2807914 Madrid distrito 14;2807914041 Madrid sección 14041;Renta neta media por persona;2022;26.610
28079 Madrid;2807914 Madrid distrito 14;2807914041 Madrid sección 14041;Renta neta media por hogar;2022;59.099
28079 Madrid;2807914 Madrid distrito 14;2807914041 Madrid sección 14041;Media de la renta por unidad de consumo;2022;37.498
28079 Madrid;2807914 Madrid distrito 14;2807914041 Madrid sección 14041;Mediana de la renta por unidad de consumo;2022;34.650
28079 Madrid;2807914 Madrid distrito 14;2807914041 Madrid sección 14041;Renta bruta media por persona;2022;33.624
28079 Madrid;2807914 Madrid distrito 14;2807914041 Madrid sección 14041;Renta bruta media por hogar;2022;74.677
28079 Madrid;2807914 Madrid distrito 14;2807914042 Madrid sección 14042;Renta neta media por persona;2022;24.292
28079 Madrid;2807914 Madrid distrito 14;2807914042 Madrid sección 14042;Renta neta media por hogar;2022;59.777
28079 Madrid;2807914 Madrid distrito 14;2807914042 Madrid sección 14042;Media de la renta por unidad de consumo;2022;35.916
28079 Madrid;2807914 Madrid distrito 14;2807914042 Madrid sección 14042;Mediana de la renta por unidad de consumo;2022;33.250
28079 Madrid;2807914 Madrid distrito 14;2807914042 Madrid sección 14042;Renta bruta media por persona;2022;30.484
28079 Madrid;2807914 Madrid distrito 14;2807914042 Madrid sección 14042;Renta bruta media por hogar;2022;75.017
28079 Madrid;2807914 Madrid distrito 14;2807914043 Madrid sección 14043;Renta neta media por persona;2022;19.643
28079 Madrid;2807914 Madrid distrito 14;2807914043 Madrid sección 14043;Renta neta media por hogar;2022;45.213
28079 Madrid;2807914 Madrid distrito 14;2807914043 Madrid sección 14043;Media de la renta por unidad de consumo;2022;28.093
28079 Madrid;2807914 Madrid distrito 14;2807914043 Madrid sección 14043;Mediana de la renta por unidad de consumo;2022;25.550
28079 Madrid;2807914 Madrid distrito 14;2807914043 Madrid sección 14043;Renta bruta media por persona;2022;24.352
28079 Madrid;2807914 Madrid distrito 14;2807914043 Madrid sección 14043;Renta bruta media por hogar;2022;56.052
28079 Madrid;2807914 Madrid distrito 14;2807914044 Madrid sección 14044;Renta neta media por persona;2022;17.152
28079 Madrid;2807914 Madrid distrito 14;2807914044 Madrid sección 14044;Renta neta media por hogar;2022;41.992
28079 Madrid;2807914 Madrid distrito 14;2807914044 Madrid sección 14044;Media de la renta por unidad de consumo;2022;25.079
28079 Madrid;2807914 Madrid distrito 14;2807914044 Madrid sección 14044;Mediana de la renta por unidad de consumo;2022;22.750
28079 Madrid;2807914 Madrid distrito 14;2807914044 Madrid sección 14044;Renta bruta media por persona;2022;20.876
28079 Madrid;2807914 Madrid distrito 14;2807914044 Madrid sección 14044;Renta bruta media por hogar;2022;51.108
28079 Madrid;2807914 Madrid distrito 14;2807914045 Madrid sección 14045;Renta neta media por persona;2022;15.387
28079 Madrid;2807914 Madrid distrito 14;2807914045 Madrid sección 14045;Renta neta media por hogar;2022;36.286
28079 Madrid;2807914 Madrid distrito 14;2807914045 Madrid sección 14045;Media de la renta por unidad de consumo;2022;22.201
